id,day,date,teamid,dept,l_id,p_id,notes,amount
3999,24,2025-01-24,400918,RTL,4,3,LAN_Revenue,13532
4000,24,2025-01-24,400918,RTL,1,1,LAN_Revenue,54425
4001,24,2025-01-24,400918,RTL,1,2,LAN_Revenue,26784
4002,24,2025-01-24,400918,RTL,1,3,LAN_Revenue,9000
4003,24,2025-01-24,400918,RTL,7,1,LAN_Revenue,27260
4004,24,2025-01-24,400918,RTL,7,2,LAN_Revenue,21952
4005,24,2025-01-24,400918,RTL,7,3,LAN_Revenue,5440
4006,24,2025-01-24,400918,RTL,2,1,LAN_Revenue,33193
4007,24,2025-01-24,400918,RTL,2,2,LAN_Revenue,4464
4008,24,2025-01-24,400918,RTL,2,3,LAN_Revenue,10836
4009,24,2025-01-24,400918,RTL,3,1,LAN_Revenue,16848
4010,24,2025-01-24,400918,RTL,3,2,LAN_Revenue,4814
4011,24,2025-01-24,400918,RTL,3,3,LAN_Revenue,13166
4012,24,2025-01-24,400918,RTL,5,1,LAN_Revenue,14224
4013,24,2025-01-24,400918,RTL,5,2,LAN_Revenue,8064
4014,24,2025-01-24,400918,RTL,5,3,LAN_Revenue,23200
4015,24,2025-01-24,400918,RTL,6,,LAN_Rental,-2760
4016,24,2025-01-24,400918,RTL,4,,LAN_Rental,-1560
4017,24,2025-01-24,400918,RTL,1,,LAN_Rental,-3540
4018,24,2025-01-24,400918,RTL,7,,LAN_Rental,-1600
4019,24,2025-01-24,400918,RTL,2,,LAN_Rental,-3600
4020,24,2025-01-24,400918,RTL,3,,LAN_Rental,-4080
4021,24,2025-01-24,400918,RTL,5,,LAN_Rental,-7080
4022,24,2025-01-24,400919,MKT,,,"LAN_Report LAN_Subscription",-2000
4023,24,2025-01-24,400919,MKT,6,,"Media C",-2000
4024,24,2025-01-24,400919,MKT,2,,"Media C",-2000
4025,24,2025-01-24,400919,MKT,7,,"Media C",-2000
4026,24,2025-01-24,400919,MKT,5,,"Media C",-2000
4027,24,2025-01-24,400919,MKT,4,,"Media C",-2000
4028,24,2025-01-24,400919,MKT,3,,"Media C",-2000
4029,24,2025-01-24,400919,MKT,1,,"Media C",-2000
4030,24,2025-01-24,400919,MKT,6,,"Media B",-5000
4031,24,2025-01-24,400919,MKT,2,,"Media B",-5000
4032,24,2025-01-24,400919,MKT,7,,"Media B",-5000
4033,24,2025-01-24,400919,MKT,5,,"Media B",-5000
4034,24,2025-01-24,400919,MKT,4,,"Media B",-5000
4035,24,2025-01-24,400919,MKT,3,,"Media B",-5000
4036,24,2025-01-24,400919,MKT,1,,"Media B",-5000
4037,24,2025-01-24,400919,MKT,6,,"Media A",-20000
4038,24,2025-01-24,400919,MKT,2,,"Media A",-20000
4039,24,2025-01-24,400919,MKT,7,,"Media A",-20000
4040,24,2025-01-24,400919,MKT,5,,"Media A",-20000
4041,24,2025-01-24,400919,MKT,4,,"Media A",-100000
4042,24,2025-01-24,400919,MKT,3,,"Media A",-20000
4043,24,2025-01-24,400919,MKT,1,,"Media A",-20000
4044,24,2025-01-24,400919,PMN,,,LAN_Salary,-1400
4045,24,2025-01-24,400919,MKT,,,LAN_Salary,-1400
4046,24,2025-01-24,400919,RTL,6,,LAN_Salary,-1400
4047,24,2025-01-24,400919,RTL,2,,LAN_Salary,-1400
4048,24,2025-01-24,400919,RTL,7,,LAN_Salary,-1400
4049,24,2025-01-24,400919,RTL,5,,LAN_Salary,-1400
4050,24,2025-01-24,400919,RTL,4,,LAN_Salary,-1400
4051,24,2025-01-24,400919,RTL,3,,LAN_Salary,-1400
4052,24,2025-01-24,400919,RTL,1,,LAN_Salary,-1400
4053,24,2025-01-24,400919,RTL,6,1,LAN_Revenue,8130
4054,24,2025-01-24,400919,RTL,6,2,LAN_Revenue,26670
4055,24,2025-01-24,400919,RTL,6,3,LAN_Revenue,34860
4056,24,2025-01-24,400919,RTL,2,1,LAN_Revenue,58530
4057,24,2025-01-24,400919,RTL,2,2,LAN_Revenue,12720
4058,24,2025-01-24,400919,RTL,7,1,LAN_Revenue,49830
4059,24,2025-01-24,400919,RTL,5,1,LAN_Revenue,26520
4060,24,2025-01-24,400919,RTL,5,2,LAN_Revenue,14340
4061,24,2025-01-24,400919,RTL,5,3,LAN_Revenue,39180
4062,24,2025-01-24,400919,RTL,4,1,LAN_Revenue,10470
4063,24,2025-01-24,400919,RTL,4,2,LAN_Revenue,65220
4064,24,2025-01-24,400919,RTL,4,3,LAN_Revenue,23760
4065,24,2025-01-24,400919,RTL,3,2,LAN_Revenue,3900
4066,24,2025-01-24,400919,RTL,3,3,LAN_Revenue,32070
4067,24,2025-01-24,400919,RTL,1,1,LAN_Revenue,82890
4068,24,2025-01-24,400919,RTL,1,2,LAN_Revenue,52860
4069,24,2025-01-24,400919,RTL,1,3,LAN_Revenue,17250
4070,24,2025-01-24,400919,RTL,6,,LAN_OverflowRental,-3136
4071,24,2025-01-24,400919,RTL,6,,LAN_Rental,-1840
4072,24,2025-01-24,400919,RTL,2,,LAN_Rental,-3000
4073,24,2025-01-24,400919,RTL,7,,LAN_Rental,-400
4074,24,2025-01-24,400919,RTL,5,,LAN_Rental,-2360
4075,24,2025-01-24,400919,RTL,4,,LAN_OverflowRental,-308
4076,24,2025-01-24,400919,RTL,4,,LAN_Rental,-1040
4077,24,2025-01-24,400919,RTL,3,,LAN_Rental,-1360
4078,24,2025-01-24,400919,RTL,1,,LAN_OverflowRental,-10899
4079,24,2025-01-24,400919,RTL,1,,LAN_Rental,-8850
4080,25,2025-01-25,400917,RTL,7,2,"LAN_Procurement LAN_FinishedGood - PO ID: 2753 ",-65000
4081,25,2025-01-25,400917,RTL,7,3,"LAN_Procurement LAN_FinishedGood - PO ID: 2753 ",-102400
4082,25,2025-01-25,400917,RTL,4,2,"LAN_Procurement LAN_FinishedGood - PO ID: 2754 ",-83200
4083,25,2025-01-25,400918,RTL,4,1,"LAN_Procurement LAN_FinishedGood - PO ID: 2841 ",-30600
4084,25,2025-01-25,400918,RTL,4,2,"LAN_Procurement LAN_FinishedGood - PO ID: 2841 ",-78780
4085,25,2025-01-25,400918,RTL,4,3,"LAN_Procurement LAN_FinishedGood - PO ID: 2841 ",-48960
4086,25,2025-01-25,400918,RTL,1,1,"LAN_Procurement LAN_FinishedGood - PO ID: 2842 ",-91800
4087,25,2025-01-25,400918,RTL,1,2,"LAN_Procurement LAN_FinishedGood - PO ID: 2842 ",-39390
4088,25,2025-01-25,400918,RTL,5,1,"LAN_Procurement LAN_FinishedGood - PO ID: 2847 ",-50000
4089,25,2025-01-25,400918,RTL,5,2,"LAN_Procurement LAN_FinishedGood - PO ID: 2847 ",-13000
4090,25,2025-01-25,400918,RTL,5,3,"LAN_Procurement LAN_FinishedGood - PO ID: 2847 ",-128000
4091,25,2025-01-25,400919,RTL,2,1,"LAN_Procurement LAN_FinishedGood - PO ID: 2749 ",-150000
4092,25,2025-01-25,400919,RTL,2,2,"LAN_Procurement LAN_FinishedGood - PO ID: 2749 ",-78000
4093,25,2025-01-25,400919,RTL,2,3,"LAN_Procurement LAN_FinishedGood - PO ID: 2749 ",-144000
4094,25,2025-01-25,400919,RTL,7,1,"LAN_Procurement LAN_FinishedGood - PO ID: 2844 ",-91800
4095,25,2025-01-25,400917,MKT,,,"LAN_Report LAN_Subscription",-2000
4096,25,2025-01-25,400917,MKT,3,,"Media C",-5000
4097,25,2025-01-25,400917,MKT,1,,"Media C",-5000
4098,25,2025-01-25,400917,MKT,7,,"Media C",-5000
4099,25,2025-01-25,400917,MKT,2,,"Media C",-5000
4100,25,2025-01-25,400917,MKT,5,,"Media C",-5000
4101,25,2025-01-25,400917,MKT,6,,"Media C",-2200
4102,25,2025-01-25,400917,MKT,4,,"Media C",-2200
4103,25,2025-01-25,400917,MKT,3,,"Media A",-7700
4104,25,2025-01-25,400917,MKT,1,,"Media A",-7200
4105,25,2025-01-25,400917,MKT,7,,"Media A",-7000
4106,25,2025-01-25,400917,MKT,2,,"Media A",-7000
4107,25,2025-01-25,400917,MKT,5,,"Media A",-7000
4108,25,2025-01-25,400917,MKT,6,,"Media A",-7000
4109,25,2025-01-25,400917,MKT,4,,"Media A",-8000
4110,25,2025-01-25,400917,MKT,3,,"Media B",-8000
4111,25,2025-01-25,400917,MKT,1,,"Media B",-8000
4112,25,2025-01-25,400917,MKT,7,,"Media B",-8000
4113,25,2025-01-25,400917,MKT,2,,"Media B",-8000
4114,25,2025-01-25,400917,MKT,5,,"Media B",-8000
4115,25,2025-01-25,400917,MKT,6,,"Media B",-8000
4116,25,2025-01-25,400917,MKT,4,,"Media B",-8000
4117,25,2025-01-25,400917,PMN,,,LAN_Salary,-1400
4118,25,2025-01-25,400917,MKT,,,LAN_Salary,-1400
4119,25,2025-01-25,400917,RTL,3,,LAN_Salary,-1400
4120,25,2025-01-25,400917,RTL,1,,LAN_Salary,-1400
4121,25,2025-01-25,400917,RTL,7,,LAN_Salary,-1400
4122,25,2025-01-25,400917,RTL,2,,LAN_Salary,-1400
4123,25,2025-01-25,400917,RTL,5,,LAN_Salary,-1400
4124,25,2025-01-25,400917,RTL,6,,LAN_Salary,-1400
4125,25,2025-01-25,400917,RTL,4,,LAN_Salary,-1400
4126,25,2025-01-25,400917,RTL,3,1,LAN_Revenue,31612
4127,25,2025-01-25,400917,RTL,3,2,LAN_Revenue,11400
4128,25,2025-01-25,400917,RTL,3,3,LAN_Revenue,47550
4129,25,2025-01-25,400917,RTL,1,1,LAN_Revenue,102048
4130,25,2025-01-25,400917,RTL,1,2,LAN_Revenue,60268
4131,25,2025-01-25,400917,RTL,7,2,LAN_Revenue,24387
4132,25,2025-01-25,400917,RTL,7,3,LAN_Revenue,7488
4133,25,2025-01-25,400917,RTL,2,1,LAN_Revenue,51376
4134,25,2025-01-25,400917,RTL,2,2,LAN_Revenue,8640
4135,25,2025-01-25,400917,RTL,2,3,LAN_Revenue,15948
4136,25,2025-01-25,400917,RTL,5,1,LAN_Revenue,30105
4137,25,2025-01-25,400917,RTL,5,3,LAN_Revenue,41695
4138,25,2025-01-25,400917,RTL,6,1,LAN_Revenue,7680
4139,25,2025-01-25,400917,RTL,6,2,LAN_Revenue,22350
4140,25,2025-01-25,400917,RTL,6,3,LAN_Revenue,27825
4141,25,2025-01-25,400917,RTL,4,1,LAN_Revenue,6690
4142,25,2025-01-25,400917,RTL,4,2,LAN_Revenue,64680
4143,25,2025-01-25,400917,RTL,4,3,LAN_Revenue,26432
4144,25,2025-01-25,400917,RTL,3,,LAN_Rental,-1360
4145,25,2025-01-25,400917,RTL,1,,LAN_Rental,-11800
4146,25,2025-01-25,400917,RTL,7,,LAN_Rental,-1600
4147,25,2025-01-25,400917,RTL,2,,LAN_Rental,-1200
4148,25,2025-01-25,400917,RTL,5,,LAN_OverflowRental,-945
4149,25,2025-01-25,400917,RTL,5,,LAN_Rental,-2360
4150,25,2025-01-25,400917,RTL,6,,LAN_Rental,-1840
4151,25,2025-01-25,400917,RTL,4,,LAN_Rental,-2080
4152,25,2025-01-25,400917,FIN,,,"LAN_Interest LAN_Income",1116
4153,25,2025-01-25,400917,FIN,,,"LAN_Bank LAN_Fee",-200
4154,25,2025-01-25,400918,MKT,,,"LAN_Report LAN_Subscription",-2000
4155,25,2025-01-25,400918,MKT,1,,"Media A",-20000
4156,25,2025-01-25,400918,MKT,7,,"Media A",-20000
4157,25,2025-01-25,400918,MKT,2,,"Media A",-30000
4158,25,2025-01-25,400918,MKT,3,,"Media C",-15000
4159,25,2025-01-25,400918,MKT,5,,"Media C",-15000
4160,25,2025-01-25,400918,MKT,4,,"Media B",-5000
4161,25,2025-01-25,400918,MKT,1,,"Media B",-5000
4162,25,2025-01-25,400918,MKT,2,,"Media B",-10000
4163,25,2025-01-25,400918,MKT,3,,"Media B",-10000
4164,25,2025-01-25,400918,MKT,5,,"Media B",-5000
4165,25,2025-01-25,400918,PMN,,,LAN_Salary,-1400
4166,25,2025-01-25,400918,MKT,,,LAN_Salary,-1400
4167,25,2025-01-25,400918,RTL,6,,LAN_Salary,-1400
4168,25,2025-01-25,400918,RTL,4,,LAN_Salary,-1400
4169,25,2025-01-25,400918,RTL,1,,LAN_Salary,-1400
4170,25,2025-01-25,400918,RTL,7,,LAN_Salary,-1400
4171,25,2025-01-25,400918,RTL,2,,LAN_Salary,-1400
4172,25,2025-01-25,400918,RTL,3,,LAN_Salary,-1400
4173,25,2025-01-25,400918,RTL,5,,LAN_Salary,-1400
4174,25,2025-01-25,400918,RTL,6,1,LAN_Revenue,1760
4175,25,2025-01-25,400918,RTL,6,2,LAN_Revenue,5544
4176,25,2025-01-25,400918,RTL,6,3,LAN_Revenue,8275
4177,25,2025-01-25,400918,RTL,4,1,LAN_Revenue,5580
4178,25,2025-01-25,400918,RTL,4,2,LAN_Revenue,36332
4179,25,2025-01-25,400918,RTL,4,3,LAN_Revenue,14586
4180,25,2025-01-25,400918,RTL,1,1,LAN_Revenue,78950
4181,25,2025-01-25,400918,RTL,1,2,LAN_Revenue,36936
4182,25,2025-01-25,400918,RTL,1,3,LAN_Revenue,12210
4183,25,2025-01-25,400918,RTL,7,1,LAN_Revenue,26854
4184,25,2025-01-25,400918,RTL,7,2,LAN_Revenue,13440
4185,25,2025-01-25,400918,RTL,7,3,LAN_Revenue,3468
4186,25,2025-01-25,400918,RTL,2,1,LAN_Revenue,30115
4187,25,2025-01-25,400918,RTL,2,2,LAN_Revenue,7614
4188,25,2025-01-25,400918,RTL,2,3,LAN_Revenue,13662
4189,25,2025-01-25,400918,RTL,3,1,LAN_Revenue,24102
4190,25,2025-01-25,400918,RTL,3,2,LAN_Revenue,8874
4191,25,2025-01-25,400918,RTL,5,1,LAN_Revenue,23100
4192,25,2025-01-25,400918,RTL,5,2,LAN_Revenue,11928
4193,25,2025-01-25,400918,RTL,5,3,LAN_Revenue,30885
4194,25,2025-01-25,400918,RTL,6,,LAN_Rental,-2760
4195,25,2025-01-25,400918,RTL,4,,LAN_Rental,-1560
4196,25,2025-01-25,400918,RTL,1,,LAN_Rental,-3540
4197,25,2025-01-25,400918,RTL,7,,LAN_Rental,-1600
4198,25,2025-01-25,400918,RTL,2,,LAN_Rental,-3600
4199,25,2025-01-25,400918,RTL,3,,LAN_Rental,-4080
4200,25,2025-01-25,400918,RTL,5,,LAN_Rental,-7080
4201,25,2025-01-25,400918,FIN,,,"LAN_Interest LAN_Income",474
4202,25,2025-01-25,400918,FIN,,,"LAN_Bank LAN_Fee",-200
4203,25,2025-01-25,400919,MKT,,,"LAN_Report LAN_Subscription",-2000
4204,25,2025-01-25,400919,MKT,6,,"Media C",-2000
4205,25,2025-01-25,400919,MKT,2,,"Media C",-2000
4206,25,2025-01-25,400919,MKT,7,,"Media C",-2000
4207,25,2025-01-25,400919,MKT,5,,"Media C",-2000
4208,25,2025-01-25,400919,MKT,4,,"Media C",-2000
4209,25,2025-01-25,400919,MKT,3,,"Media C",-2000
4210,25,2025-01-25,400919,MKT,1,,"Media C",-2000
4211,25,2025-01-25,400919,MKT,6,,"Media B",-5000
4212,25,2025-01-25,400919,MKT,2,,"Media B",-5000
4213,25,2025-01-25,400919,MKT,7,,"Media B",-5000
4214,25,2025-01-25,400919,MKT,5,,"Media B",-5000
4215,25,2025-01-25,400919,MKT,4,,"Media B",-5000
4216,25,2025-01-25,400919,MKT,3,,"Media B",-5000
4217,25,2025-01-25,400919,MKT,1,,"Media B",-5000
4218,25,2025-01-25,400919,MKT,6,,"Media A",-50000
4219,25,2025-01-25,400919,MKT,2,,"Media A",-50000
4220,25,2025-01-25,400919,MKT,7,,"Media A",-50000
4221,25,2025-01-25,400919,MKT,5,,"Media A",-50000
4222,25,2025-01-25,400919,MKT,4,,"Media A",-50000
4223,25,2025-01-25,400919,MKT,3,,"Media A",-50000
4224,25,2025-01-25,400919,MKT,1,,"Media A",-50000
4225,25,2025-01-25,400919,PMN,,,LAN_Salary,-1400
4226,25,2025-01-25,400919,MKT,,,LAN_Salary,-1400
4227,25,2025-01-25,400919,RTL,6,,LAN_Salary,-1400
4228,25,2025-01-25,400919,RTL,2,,LAN_Salary,-1400
4229,25,2025-01-25,400919,RTL,7,,LAN_Salary,-1400
4230,25,2025-01-25,400919,RTL,5,,LAN_Salary,-1400
4231,25,2025-01-25,400919,RTL,4,,LAN_Salary,-1400
4232,25,2025-01-25,400919,RTL,3,,LAN_Salary,-1400
4233,25,2025-01-25,400919,RTL,1,,LAN_Salary,-1400
4234,25,2025-01-25,400919,RTL,6,1,LAN_Revenue,6960
4235,25,2025-01-25,400919,RTL,6,2,LAN_Revenue,23940
4236,25,2025-01-25,400919,RTL,6,3,LAN_Revenue,34560
4237,25,2025-01-25,400919,RTL,2,1,LAN_Revenue,59160
4238,25,2025-01-25,400919,RTL,2,2,LAN_Revenue,13200
4239,25,2025-01-25,400919,RTL,2,3,LAN_Revenue,26160
4240,25,2025-01-25,400919,RTL,7,1,LAN_Revenue,47400
4241,25,2025-01-25,400919,RTL,5,1,LAN_Revenue,26730
4242,25,2025-01-25,400919,RTL,5,2,LAN_Revenue,14250
4243,25,2025-01-25,400919,RTL,5,3,LAN_Revenue,40710
4244,25,2025-01-25,400919,RTL,4,1,LAN_Revenue,9870
4245,25,2025-01-25,400919,RTL,4,2,LAN_Revenue,65790
4246,25,2025-01-25,400919,RTL,4,3,LAN_Revenue,21810
4247,25,2025-01-25,400919,RTL,3,3,LAN_Revenue,39570
4248,25,2025-01-25,400919,RTL,1,1,LAN_Revenue,79560
4249,25,2025-01-25,400919,RTL,1,2,LAN_Revenue,49620
4250,25,2025-01-25,400919,RTL,1,3,LAN_Revenue,17610
4251,25,2025-01-25,400919,RTL,6,,LAN_OverflowRental,-2548
4252,25,2025-01-25,400919,RTL,6,,LAN_Rental,-1840
4253,25,2025-01-25,400919,RTL,2,,LAN_OverflowRental,-5696
4254,25,2025-01-25,400919,RTL,2,,LAN_Rental,-3000
4255,25,2025-01-25,400919,RTL,7,,LAN_OverflowRental,-798
4256,25,2025-01-25,400919,RTL,7,,LAN_Rental,-400
4257,25,2025-01-25,400919,RTL,5,,LAN_Rental,-2360
4258,25,2025-01-25,400919,RTL,4,,LAN_Rental,-1040
4259,25,2025-01-25,400919,RTL,3,,LAN_Rental,-1360
4260,25,2025-01-25,400919,RTL,1,,LAN_OverflowRental,-9387
4261,25,2025-01-25,400919,RTL,1,,LAN_Rental,-8850
4262,25,2025-01-25,400919,FIN,,,"LAN_Interest LAN_Income",497
4263,25,2025-01-25,400919,FIN,,,"LAN_Bank LAN_Fee",-200
4264,26,2025-01-26,400917,RTL,1,1,"LAN_Procurement LAN_FinishedGood - PO ID: 2936 ",-56000
4265,26,2025-01-26,400917,RTL,1,2,"LAN_Procurement LAN_FinishedGood - PO ID: 2936 ",-72800
4266,26,2025-01-26,400918,RTL,3,1,"LAN_Procurement LAN_FinishedGood - PO ID: 2937 ",-30000
4267,26,2025-01-26,400918,RTL,3,3,"LAN_Procurement LAN_FinishedGood - PO ID: 2937 ",-96000
4268,26,2025-01-26,400918,RTL,2,1,"LAN_Procurement LAN_FinishedGood - PO ID: 2941 ",-90000
4269,26,2025-01-26,400918,RTL,2,2,"LAN_Procurement LAN_FinishedGood - PO ID: 2941 ",-13000
4270,26,2025-01-26,400918,RTL,2,3,"LAN_Procurement LAN_FinishedGood - PO ID: 2941 ",-16000
4271,26,2025-01-26,400917,MKT,,,"LAN_Report LAN_Subscription",-2000
4272,26,2025-01-26,400917,MKT,3,,"Media A",-7700
4273,26,2025-01-26,400917,MKT,1,,"Media A",-7200
4274,26,2025-01-26,400917,MKT,7,,"Media A",-7000
4275,26,2025-01-26,400917,MKT,2,,"Media A",-7000
4276,26,2025-01-26,400917,MKT,5,,"Media A",-7000
4277,26,2025-01-26,400917,MKT,6,,"Media A",-7000
4278,26,2025-01-26,400917,MKT,4,,"Media A",-8000
4279,26,2025-01-26,400917,MKT,3,,"Media B",-8000
4280,26,2025-01-26,400917,MKT,1,,"Media B",-8000
4281,26,2025-01-26,400917,MKT,7,,"Media B",-8000
4282,26,2025-01-26,400917,MKT,2,,"Media B",-8000
4283,26,2025-01-26,400917,MKT,5,,"Media B",-8000
4284,26,2025-01-26,400917,MKT,6,,"Media B",-8000
4285,26,2025-01-26,400917,MKT,4,,"Media B",-8000
4286,26,2025-01-26,400917,MKT,3,,"Media C",-10000
4287,26,2025-01-26,400917,MKT,1,,"Media C",-10000
4288,26,2025-01-26,400917,MKT,7,,"Media C",-10000
4289,26,2025-01-26,400917,MKT,2,,"Media C",-10000
4290,26,2025-01-26,400917,MKT,5,,"Media C",-10000
4291,26,2025-01-26,400917,MKT,6,,"Media C",-10000
4292,26,2025-01-26,400917,MKT,4,,"Media C",-10200
4293,26,2025-01-26,400917,PMN,,,LAN_Salary,-1400
4294,26,2025-01-26,400917,MKT,,,LAN_Salary,-1400
4295,26,2025-01-26,400917,RTL,3,,LAN_Salary,-1400
4296,26,2025-01-26,400917,RTL,1,,LAN_Salary,-1400
4297,26,2025-01-26,400917,RTL,7,,LAN_Salary,-1400
4298,26,2025-01-26,400917,RTL,2,,LAN_Salary,-1400
4299,26,2025-01-26,400917,RTL,5,,LAN_Salary,-1400
4300,26,2025-01-26,400917,RTL,6,,LAN_Salary,-1400
4301,26,2025-01-26,400917,RTL,4,,LAN_Salary,-1400
4302,26,2025-01-26,400917,RTL,3,1,LAN_Revenue,7616
4303,26,2025-01-26,400917,RTL,3,3,LAN_Revenue,162204
4304,26,2025-01-26,400917,RTL,1,1,LAN_Revenue,337920
4305,26,2025-01-26,400917,RTL,1,2,LAN_Revenue,245726
4306,26,2025-01-26,400917,RTL,7,2,LAN_Revenue,127830
4307,26,2025-01-26,400917,RTL,7,3,LAN_Revenue,42048
4308,26,2025-01-26,400917,RTL,2,1,LAN_Revenue,94836
4309,26,2025-01-26,400917,RTL,2,2,LAN_Revenue,47685
4310,26,2025-01-26,400917,RTL,2,3,LAN_Revenue,38840
4311,26,2025-01-26,400917,RTL,5,1,LAN_Revenue,59015
4312,26,2025-01-26,400917,RTL,5,3,LAN_Revenue,217965
4313,26,2025-01-26,400917,RTL,6,1,LAN_Revenue,42120
4314,26,2025-01-26,400917,RTL,6,2,LAN_Revenue,136025
4315,26,2025-01-26,400917,RTL,6,3,LAN_Revenue,151325
4316,26,2025-01-26,400917,RTL,4,2,LAN_Revenue,204238
4317,26,2025-01-26,400917,RTL,4,3,LAN_Revenue,32148
4318,26,2025-01-26,400917,RTL,3,,LAN_Rental,-1360
4319,26,2025-01-26,400917,RTL,1,,LAN_Rental,-11800
4320,26,2025-01-26,400917,RTL,7,,LAN_Rental,-1600
4321,26,2025-01-26,400917,RTL,2,,LAN_Rental,-1200
4322,26,2025-01-26,400917,RTL,5,,LAN_Rental,-2360
4323,26,2025-01-26,400917,RTL,6,,LAN_Rental,-1840
4324,26,2025-01-26,400917,RTL,4,,LAN_Rental,-2080
4325,26,2025-01-26,400918,MKT,,,"LAN_Report LAN_Subscription",-2000
4326,26,2025-01-26,400918,MKT,1,,"Media A",-20000
4327,26,2025-01-26,400918,MKT,7,,"Media A",-20000
4328,26,2025-01-26,400918,MKT,2,,"Media A",-30000
4329,26,2025-01-26,400918,MKT,4,,"Media B",-5000
4330,26,2025-01-26,400918,MKT,1,,"Media B",-5000
4331,26,2025-01-26,400918,MKT,2,,"Media B",-10000
4332,26,2025-01-26,400918,MKT,3,,"Media B",-10000
4333,26,2025-01-26,400918,MKT,5,,"Media B",-5000
4334,26,2025-01-26,400918,MKT,6,,"Media C",-15000
4335,26,2025-01-26,400918,MKT,1,,"Media C",-4000
4336,26,2025-01-26,400918,MKT,7,,"Media C",-6000
4337,26,2025-01-26,400918,MKT,2,,"Media C",-3000
4338,26,2025-01-26,400918,MKT,3,,"Media C",-15000
4339,26,2025-01-26,400918,MKT,5,,"Media C",-15000
4340,26,2025-01-26,400918,PMN,,,LAN_Salary,-1400
4341,26,2025-01-26,400918,MKT,,,LAN_Salary,-1400
4342,26,2025-01-26,400918,RTL,6,,LAN_Salary,-1400
4343,26,2025-01-26,400918,RTL,4,,LAN_Salary,-1400
4344,26,2025-01-26,400918,RTL,1,,LAN_Salary,-1400
4345,26,2025-01-26,400918,RTL,7,,LAN_Salary,-1400
4346,26,2025-01-26,400918,RTL,2,,LAN_Salary,-1400
4347,26,2025-01-26,400918,RTL,3,,LAN_Salary,-1400
4348,26,2025-01-26,400918,RTL,5,,LAN_Salary,-1400
4349,26,2025-01-26,400918,RTL,6,1,LAN_Revenue,25875
4350,26,2025-01-26,400918,RTL,6,2,LAN_Revenue,73075
4351,26,2025-01-26,400918,RTL,6,3,LAN_Revenue,94612
4352,26,2025-01-26,400918,RTL,4,1,LAN_Revenue,38310
4353,26,2025-01-26,400918,RTL,4,2,LAN_Revenue,172081
4354,26,2025-01-26,400918,RTL,4,3,LAN_Revenue,69054
4355,26,2025-01-26,400918,RTL,1,1,LAN_Revenue,237588
4356,26,2025-01-26,400918,RTL,1,2,LAN_Revenue,111982
4357,26,2025-01-26,400918,RTL,1,3,LAN_Revenue,93960
4358,26,2025-01-26,400918,RTL,7,1,LAN_Revenue,152424
4359,26,2025-01-26,400918,RTL,7,2,LAN_Revenue,124608
4360,26,2025-01-26,400918,RTL,7,3,LAN_Revenue,31110
4361,26,2025-01-26,400918,RTL,2,1,LAN_Revenue,276000
4362,26,2025-01-26,400918,RTL,2,2,LAN_Revenue,76084
4363,26,2025-01-26,400918,RTL,2,3,LAN_Revenue,101625
4364,26,2025-01-26,400918,RTL,3,1,LAN_Revenue,98722
4365,26,2025-01-26,400918,RTL,3,2,LAN_Revenue,91176
4366,26,2025-01-26,400918,RTL,3,3,LAN_Revenue,162487
4367,26,2025-01-26,400918,RTL,5,1,LAN_Revenue,128006
4368,26,2025-01-26,400918,RTL,5,2,LAN_Revenue,53822
4369,26,2025-01-26,400918,RTL,5,3,LAN_Revenue,181798
4370,26,2025-01-26,400918,RTL,6,,LAN_Rental,-2760
4371,26,2025-01-26,400918,RTL,4,,LAN_Rental,-1560
4372,26,2025-01-26,400918,RTL,1,,LAN_Rental,-3540
4373,26,2025-01-26,400918,RTL,7,,LAN_Rental,-1600
4374,26,2025-01-26,400918,RTL,2,,LAN_Rental,-3600
4375,26,2025-01-26,400918,RTL,3,,LAN_Rental,-4080
4376,26,2025-01-26,400918,RTL,5,,LAN_Rental,-7080
4377,26,2025-01-26,400919,MKT,,,"LAN_Report LAN_Subscription",-2000
4378,26,2025-01-26,400919,MKT,6,,"Media C",-2000
4379,26,2025-01-26,400919,MKT,2,,"Media C",-2000
4380,26,2025-01-26,400919,MKT,7,,"Media C",-2000
4381,26,2025-01-26,400919,MKT,5,,"Media C",-2000
4382,26,2025-01-26,400919,MKT,4,,"Media C",-2000
4383,26,2025-01-26,400919,MKT,3,,"Media C",-2000
4384,26,2025-01-26,400919,MKT,1,,"Media C",-2000
4385,26,2025-01-26,400919,MKT,6,,"Media B",-5000
4386,26,2025-01-26,400919,MKT,2,,"Media B",-5000
4387,26,2025-01-26,400919,MKT,7,,"Media B",-5000
4388,26,2025-01-26,400919,MKT,5,,"Media B",-5000
4389,26,2025-01-26,400919,MKT,4,,"Media B",-5000
4390,26,2025-01-26,400919,MKT,3,,"Media B",-5000
4391,26,2025-01-26,400919,MKT,1,,"Media B",-5000
4392,26,2025-01-26,400919,MKT,6,,"Media A",-100000
4393,26,2025-01-26,400919,MKT,2,,"Media A",-100000
4394,26,2025-01-26,400919,MKT,7,,"Media A",-100000
4395,26,2025-01-26,400919,MKT,5,,"Media A",-100000
4396,26,2025-01-26,400919,MKT,4,,"Media A",-100000
4397,26,2025-01-26,400919,MKT,3,,"Media A",-100000
4398,26,2025-01-26,400919,MKT,1,,"Media A",-100000
