id,day,date,teamid,l_id,opex,dept,notes,opex_amount
2510,15,2025-01-15,400919,6,LAN_Rental,RTL,LAN_Rental,1840
2511,15,2025-01-15,400919,2,LAN_Rental,RTL,LAN_Rental,3000
2512,15,2025-01-15,400919,7,LAN_Rental,RTL,LAN_Rental,400
2513,15,2025-01-15,400919,5,LAN_Rental,RTL,LAN_Rental,2360
2514,15,2025-01-15,400919,4,LAN_Rental,RTL,LAN_Rental,1040
2515,15,2025-01-15,400919,3,LAN_Rental,RTL,LAN_Rental,1360
2516,15,2025-01-15,400919,1,LAN_Rental,RTL,LAN_Rental,8850
2518,15,2025-01-15,400919,,"LAN_Bank LAN_Admin LAN_Fee",FIN,"LAN_Bank LAN_Fee",200
2563,16,2025-01-16,400917,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
2564,16,2025-01-16,400917,3,LAN_Marketing,MKT,"Media A",2100
2565,16,2025-01-16,400917,1,LAN_Marketing,MKT,"Media A",2100
2566,16,2025-01-16,400917,7,LAN_Marketing,MKT,"Media A",2100
2567,16,2025-01-16,400917,2,LAN_Marketing,MKT,"Media A",2100
2568,16,2025-01-16,400917,5,LAN_Marketing,MKT,"Media A",2100
2569,16,2025-01-16,400917,6,LAN_Marketing,MKT,"Media A",2100
2570,16,2025-01-16,400917,4,LAN_Marketing,MKT,"Media A",2100
2571,16,2025-01-16,400917,3,LAN_Marketing,MKT,"Media B",2500
2572,16,2025-01-16,400917,1,LAN_Marketing,MKT,"Media B",3000
2573,16,2025-01-16,400917,7,LAN_Marketing,MKT,"Media B",2500
2574,16,2025-01-16,400917,2,LAN_Marketing,MKT,"Media B",2500
2575,16,2025-01-16,400917,5,LAN_Marketing,MKT,"Media B",2500
2576,16,2025-01-16,400917,6,LAN_Marketing,MKT,"Media B",2500
2577,16,2025-01-16,400917,4,LAN_Marketing,MKT,"Media B",2500
2578,16,2025-01-16,400917,3,LAN_Marketing,MKT,"Media C",2200
2579,16,2025-01-16,400917,1,LAN_Marketing,MKT,"Media C",2200
2580,16,2025-01-16,400917,7,LAN_Marketing,MKT,"Media C",2200
2581,16,2025-01-16,400917,2,LAN_Marketing,MKT,"Media C",2200
2582,16,2025-01-16,400917,5,LAN_Marketing,MKT,"Media C",2200
2583,16,2025-01-16,400917,6,LAN_Marketing,MKT,"Media C",2200
2584,16,2025-01-16,400917,4,LAN_Marketing,MKT,"Media C",2200
2585,16,2025-01-16,400917,,LAN_Salary,PMN,LAN_Salary,1400
2586,16,2025-01-16,400917,,LAN_Salary,MKT,LAN_Salary,1400
2587,16,2025-01-16,400917,3,LAN_Salary,RTL,LAN_Salary,1400
2588,16,2025-01-16,400917,1,LAN_Salary,RTL,LAN_Salary,1400
2589,16,2025-01-16,400917,7,LAN_Salary,RTL,LAN_Salary,1400
2590,16,2025-01-16,400917,2,LAN_Salary,RTL,LAN_Salary,1400
2591,16,2025-01-16,400917,5,LAN_Salary,RTL,LAN_Salary,1400
2592,16,2025-01-16,400917,6,LAN_Salary,RTL,LAN_Salary,1400
2593,16,2025-01-16,400917,4,LAN_Salary,RTL,LAN_Salary,1400
2610,16,2025-01-16,400917,3,LAN_Rental,RTL,LAN_Rental,1360
2611,16,2025-01-16,400917,1,LAN_Rental,RTL,LAN_Rental,11800
2612,16,2025-01-16,400917,7,LAN_Rental,RTL,LAN_Rental,1600
2613,16,2025-01-16,400917,2,LAN_Rental,RTL,LAN_Rental,1200
2614,16,2025-01-16,400917,5,LAN_Rental,RTL,LAN_Rental,2360
2615,16,2025-01-16,400917,6,LAN_Rental,RTL,LAN_Rental,1840
2616,16,2025-01-16,400917,4,LAN_Rental,RTL,LAN_Rental,2080
2617,16,2025-01-16,400918,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
2618,16,2025-01-16,400918,4,LAN_Marketing,MKT,"Media B",4000
2619,16,2025-01-16,400918,1,LAN_Marketing,MKT,"Media B",2000
2620,16,2025-01-16,400918,1,LAN_Marketing,MKT,"Media A",40000
2621,16,2025-01-16,400918,7,LAN_Marketing,MKT,"Media A",4000
2622,16,2025-01-16,400918,2,LAN_Marketing,MKT,"Media A",5000
2623,16,2025-01-16,400918,6,LAN_Marketing,MKT,"Media C",6000
2624,16,2025-01-16,400918,,LAN_Salary,PMN,LAN_Salary,1400
2625,16,2025-01-16,400918,,LAN_Salary,MKT,LAN_Salary,1400
2626,16,2025-01-16,400918,6,LAN_Salary,RTL,LAN_Salary,1400
2627,16,2025-01-16,400918,4,LAN_Salary,RTL,LAN_Salary,1400
2628,16,2025-01-16,400918,1,LAN_Salary,RTL,LAN_Salary,1400
2629,16,2025-01-16,400918,7,LAN_Salary,RTL,LAN_Salary,1400
2630,16,2025-01-16,400918,2,LAN_Salary,RTL,LAN_Salary,1400
2631,16,2025-01-16,400918,3,LAN_Salary,RTL,LAN_Salary,1400
2632,16,2025-01-16,400918,5,LAN_Salary,RTL,LAN_Salary,1400
2654,16,2025-01-16,400918,6,LAN_Rental,RTL,LAN_Rental,2760
2655,16,2025-01-16,400918,4,LAN_Rental,RTL,LAN_Rental,1560
2656,16,2025-01-16,400918,1,LAN_Rental,RTL,LAN_Rental,3540
2657,16,2025-01-16,400918,7,LAN_Rental,RTL,LAN_Rental,1600
2658,16,2025-01-16,400918,2,LAN_Rental,RTL,LAN_Rental,3600
2659,16,2025-01-16,400918,3,LAN_Rental,RTL,LAN_Rental,4080
2660,16,2025-01-16,400918,5,LAN_Rental,RTL,LAN_Rental,7080
2661,16,2025-01-16,400919,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
2662,16,2025-01-16,400919,1,LAN_Marketing,MKT,"Media A",1000
2663,16,2025-01-16,400919,6,LAN_Marketing,MKT,"Media C",2000
2664,16,2025-01-16,400919,2,LAN_Marketing,MKT,"Media C",2000
2665,16,2025-01-16,400919,7,LAN_Marketing,MKT,"Media C",2000
2666,16,2025-01-16,400919,5,LAN_Marketing,MKT,"Media C",2000
2667,16,2025-01-16,400919,4,LAN_Marketing,MKT,"Media C",2000
2668,16,2025-01-16,400919,3,LAN_Marketing,MKT,"Media C",2000
2669,16,2025-01-16,400919,1,LAN_Marketing,MKT,"Media C",2000
2670,16,2025-01-16,400919,6,LAN_Marketing,MKT,"Media B",5000
2671,16,2025-01-16,400919,2,LAN_Marketing,MKT,"Media B",5000
2672,16,2025-01-16,400919,7,LAN_Marketing,MKT,"Media B",5000
2673,16,2025-01-16,400919,5,LAN_Marketing,MKT,"Media B",5000
2674,16,2025-01-16,400919,4,LAN_Marketing,MKT,"Media B",5000
2675,16,2025-01-16,400919,3,LAN_Marketing,MKT,"Media B",5000
2676,16,2025-01-16,400919,1,LAN_Marketing,MKT,"Media B",5000
2677,16,2025-01-16,400919,,LAN_Salary,PMN,LAN_Salary,1400
2678,16,2025-01-16,400919,,LAN_Salary,MKT,LAN_Salary,1400
2679,16,2025-01-16,400919,6,LAN_Salary,RTL,LAN_Salary,1400
2680,16,2025-01-16,400919,2,LAN_Salary,RTL,LAN_Salary,1400
2681,16,2025-01-16,400919,7,LAN_Salary,RTL,LAN_Salary,1400
2682,16,2025-01-16,400919,5,LAN_Salary,RTL,LAN_Salary,1400
2683,16,2025-01-16,400919,4,LAN_Salary,RTL,LAN_Salary,1400
2684,16,2025-01-16,400919,3,LAN_Salary,RTL,LAN_Salary,1400
2685,16,2025-01-16,400919,1,LAN_Salary,RTL,LAN_Salary,1400
2703,16,2025-01-16,400919,6,LAN_OverflowRental,RTL,LAN_OverflowRental,3479
2704,16,2025-01-16,400919,6,LAN_Rental,RTL,LAN_Rental,1840
2705,16,2025-01-16,400919,2,LAN_Rental,RTL,LAN_Rental,3000
2706,16,2025-01-16,400919,7,LAN_OverflowRental,RTL,LAN_OverflowRental,147
2707,16,2025-01-16,400919,7,LAN_Rental,RTL,LAN_Rental,400
2708,16,2025-01-16,400919,5,LAN_Rental,RTL,LAN_Rental,2360
2709,16,2025-01-16,400919,4,LAN_Rental,RTL,LAN_Rental,1040
2710,16,2025-01-16,400919,3,LAN_Rental,RTL,LAN_Rental,1360
2711,16,2025-01-16,400919,1,LAN_Rental,RTL,LAN_Rental,8850
2725,17,2025-01-17,400917,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
2726,17,2025-01-17,400917,3,LAN_Marketing,MKT,"Media B",2500
2727,17,2025-01-17,400917,1,LAN_Marketing,MKT,"Media B",3000
2728,17,2025-01-17,400917,7,LAN_Marketing,MKT,"Media B",2500
2729,17,2025-01-17,400917,2,LAN_Marketing,MKT,"Media B",2500
2730,17,2025-01-17,400917,5,LAN_Marketing,MKT,"Media B",2500
2731,17,2025-01-17,400917,6,LAN_Marketing,MKT,"Media B",2500
2732,17,2025-01-17,400917,4,LAN_Marketing,MKT,"Media B",2500
2733,17,2025-01-17,400917,3,LAN_Marketing,MKT,"Media C",2200
2734,17,2025-01-17,400917,1,LAN_Marketing,MKT,"Media C",2200
2735,17,2025-01-17,400917,7,LAN_Marketing,MKT,"Media C",2200
2736,17,2025-01-17,400917,2,LAN_Marketing,MKT,"Media C",2200
2737,17,2025-01-17,400917,5,LAN_Marketing,MKT,"Media C",2200
2738,17,2025-01-17,400917,6,LAN_Marketing,MKT,"Media C",2200
2739,17,2025-01-17,400917,4,LAN_Marketing,MKT,"Media C",2200
2740,17,2025-01-17,400917,3,LAN_Marketing,MKT,"Media A",3000
2741,17,2025-01-17,400917,1,LAN_Marketing,MKT,"Media A",3000
2742,17,2025-01-17,400917,7,LAN_Marketing,MKT,"Media A",3000
2743,17,2025-01-17,400917,2,LAN_Marketing,MKT,"Media A",3000
2744,17,2025-01-17,400917,5,LAN_Marketing,MKT,"Media A",3000
2745,17,2025-01-17,400917,6,LAN_Marketing,MKT,"Media A",3000
2746,17,2025-01-17,400917,4,LAN_Marketing,MKT,"Media A",3000
2747,17,2025-01-17,400917,,LAN_Salary,PMN,LAN_Salary,1400
2748,17,2025-01-17,400917,,LAN_Salary,MKT,LAN_Salary,1400
2749,17,2025-01-17,400917,3,LAN_Salary,RTL,LAN_Salary,1400
2750,17,2025-01-17,400917,1,LAN_Salary,RTL,LAN_Salary,1400
2751,17,2025-01-17,400917,7,LAN_Salary,RTL,LAN_Salary,1400
2752,17,2025-01-17,400917,2,LAN_Salary,RTL,LAN_Salary,1400
2753,17,2025-01-17,400917,5,LAN_Salary,RTL,LAN_Salary,1400
2754,17,2025-01-17,400917,6,LAN_Salary,RTL,LAN_Salary,1400
2755,17,2025-01-17,400917,4,LAN_Salary,RTL,LAN_Salary,1400
2770,17,2025-01-17,400917,3,LAN_OverflowRental,RTL,LAN_OverflowRental,3780
2771,17,2025-01-17,400917,3,LAN_Rental,RTL,LAN_Rental,1360
2772,17,2025-01-17,400917,1,LAN_Rental,RTL,LAN_Rental,11800
2773,17,2025-01-17,400917,7,LAN_Rental,RTL,LAN_Rental,1600
2774,17,2025-01-17,400917,2,LAN_OverflowRental,RTL,LAN_OverflowRental,6848
2775,17,2025-01-17,400917,2,LAN_Rental,RTL,LAN_Rental,1200
2776,17,2025-01-17,400917,5,LAN_Rental,RTL,LAN_Rental,2360
2777,17,2025-01-17,400917,6,LAN_Rental,RTL,LAN_Rental,1840
2778,17,2025-01-17,400917,4,LAN_Rental,RTL,LAN_Rental,2080
2779,17,2025-01-17,400918,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
2780,17,2025-01-17,400918,4,LAN_Marketing,MKT,"Media B",4000
2781,17,2025-01-17,400918,1,LAN_Marketing,MKT,"Media B",2000
2782,17,2025-01-17,400918,6,LAN_Marketing,MKT,"Media C",6000
2783,17,2025-01-17,400918,1,LAN_Marketing,MKT,"Media A",4000
2784,17,2025-01-17,400918,7,LAN_Marketing,MKT,"Media A",4000
2785,17,2025-01-17,400918,2,LAN_Marketing,MKT,"Media A",5000
2786,17,2025-01-17,400918,,LAN_Salary,PMN,LAN_Salary,1400
2787,17,2025-01-17,400918,,LAN_Salary,MKT,LAN_Salary,1400
2788,17,2025-01-17,400918,6,LAN_Salary,RTL,LAN_Salary,1400
2789,17,2025-01-17,400918,4,LAN_Salary,RTL,LAN_Salary,1400
2790,17,2025-01-17,400918,1,LAN_Salary,RTL,LAN_Salary,1400
2791,17,2025-01-17,400918,7,LAN_Salary,RTL,LAN_Salary,1400
2792,17,2025-01-17,400918,2,LAN_Salary,RTL,LAN_Salary,1400
2793,17,2025-01-17,400918,3,LAN_Salary,RTL,LAN_Salary,1400
2794,17,2025-01-17,400918,5,LAN_Salary,RTL,LAN_Salary,1400
2813,17,2025-01-17,400918,6,LAN_Rental,RTL,LAN_Rental,2760
2814,17,2025-01-17,400918,4,LAN_Rental,RTL,LAN_Rental,1560
2815,17,2025-01-17,400918,1,LAN_Rental,RTL,LAN_Rental,3540
2816,17,2025-01-17,400918,7,LAN_Rental,RTL,LAN_Rental,1600
2817,17,2025-01-17,400918,2,LAN_Rental,RTL,LAN_Rental,3600
2818,17,2025-01-17,400918,3,LAN_Rental,RTL,LAN_Rental,4080
2819,17,2025-01-17,400918,5,LAN_Rental,RTL,LAN_Rental,7080
2820,17,2025-01-17,400919,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
2821,17,2025-01-17,400919,6,LAN_Marketing,MKT,"Media C",2000
2822,17,2025-01-17,400919,2,LAN_Marketing,MKT,"Media C",2000
2823,17,2025-01-17,400919,7,LAN_Marketing,MKT,"Media C",2000
2824,17,2025-01-17,400919,5,LAN_Marketing,MKT,"Media C",2000
2825,17,2025-01-17,400919,4,LAN_Marketing,MKT,"Media C",2000
2826,17,2025-01-17,400919,3,LAN_Marketing,MKT,"Media C",2000
2827,17,2025-01-17,400919,1,LAN_Marketing,MKT,"Media C",2000
2828,17,2025-01-17,400919,6,LAN_Marketing,MKT,"Media B",5000
2829,17,2025-01-17,400919,2,LAN_Marketing,MKT,"Media B",5000
2830,17,2025-01-17,400919,7,LAN_Marketing,MKT,"Media B",5000
2831,17,2025-01-17,400919,5,LAN_Marketing,MKT,"Media B",5000
2832,17,2025-01-17,400919,4,LAN_Marketing,MKT,"Media B",5000
2833,17,2025-01-17,400919,3,LAN_Marketing,MKT,"Media B",5000
2834,17,2025-01-17,400919,1,LAN_Marketing,MKT,"Media B",5000
2835,17,2025-01-17,400919,6,LAN_Marketing,MKT,"Media A",10000
2836,17,2025-01-17,400919,2,LAN_Marketing,MKT,"Media A",10000
2837,17,2025-01-17,400919,7,LAN_Marketing,MKT,"Media A",10000
2838,17,2025-01-17,400919,5,LAN_Marketing,MKT,"Media A",10000
2839,17,2025-01-17,400919,4,LAN_Marketing,MKT,"Media A",10000
2840,17,2025-01-17,400919,3,LAN_Marketing,MKT,"Media A",10000
2841,17,2025-01-17,400919,1,LAN_Marketing,MKT,"Media A",10000
2842,17,2025-01-17,400919,,LAN_Salary,PMN,LAN_Salary,1400
2843,17,2025-01-17,400919,,LAN_Salary,MKT,LAN_Salary,1400
2844,17,2025-01-17,400919,6,LAN_Salary,RTL,LAN_Salary,1400
2845,17,2025-01-17,400919,2,LAN_Salary,RTL,LAN_Salary,1400
2846,17,2025-01-17,400919,7,LAN_Salary,RTL,LAN_Salary,1400
2847,17,2025-01-17,400919,5,LAN_Salary,RTL,LAN_Salary,1400
2848,17,2025-01-17,400919,4,LAN_Salary,RTL,LAN_Salary,1400
2849,17,2025-01-17,400919,3,LAN_Salary,RTL,LAN_Salary,1400
2850,17,2025-01-17,400919,1,LAN_Salary,RTL,LAN_Salary,1400
2866,17,2025-01-17,400919,6,LAN_Rental,RTL,LAN_Rental,1840
2867,17,2025-01-17,400919,2,LAN_Rental,RTL,LAN_Rental,3000
2868,17,2025-01-17,400919,7,LAN_Rental,RTL,LAN_Rental,400
2869,17,2025-01-17,400919,5,LAN_Rental,RTL,LAN_Rental,2360
2870,17,2025-01-17,400919,4,LAN_Rental,RTL,LAN_Rental,1040
2871,17,2025-01-17,400919,3,LAN_Rental,RTL,LAN_Rental,1360
2872,17,2025-01-17,400919,1,LAN_Rental,RTL,LAN_Rental,8850
2887,18,2025-01-18,400917,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
2888,18,2025-01-18,400917,3,LAN_Marketing,MKT,"Media C",2200
2889,18,2025-01-18,400917,1,LAN_Marketing,MKT,"Media C",2200
2890,18,2025-01-18,400917,7,LAN_Marketing,MKT,"Media C",2200
2891,18,2025-01-18,400917,2,LAN_Marketing,MKT,"Media C",2200
2892,18,2025-01-18,400917,5,LAN_Marketing,MKT,"Media C",2200
2893,18,2025-01-18,400917,6,LAN_Marketing,MKT,"Media C",2200
2894,18,2025-01-18,400917,4,LAN_Marketing,MKT,"Media C",2200
2895,18,2025-01-18,400917,3,LAN_Marketing,MKT,"Media A",3000
2896,18,2025-01-18,400917,1,LAN_Marketing,MKT,"Media A",3000
2897,18,2025-01-18,400917,7,LAN_Marketing,MKT,"Media A",3000
2898,18,2025-01-18,400917,2,LAN_Marketing,MKT,"Media A",3000
2899,18,2025-01-18,400917,5,LAN_Marketing,MKT,"Media A",3000
2900,18,2025-01-18,400917,6,LAN_Marketing,MKT,"Media A",3000
2901,18,2025-01-18,400917,4,LAN_Marketing,MKT,"Media A",3000
2902,18,2025-01-18,400917,3,LAN_Marketing,MKT,"Media B",4000
2903,18,2025-01-18,400917,1,LAN_Marketing,MKT,"Media B",4000
2904,18,2025-01-18,400917,7,LAN_Marketing,MKT,"Media B",4000
2905,18,2025-01-18,400917,2,LAN_Marketing,MKT,"Media B",4000
2906,18,2025-01-18,400917,5,LAN_Marketing,MKT,"Media B",4000
2907,18,2025-01-18,400917,6,LAN_Marketing,MKT,"Media B",4200
2908,18,2025-01-18,400917,4,LAN_Marketing,MKT,"Media B",3200
2909,18,2025-01-18,400917,,LAN_Salary,PMN,LAN_Salary,1400
2910,18,2025-01-18,400917,,LAN_Salary,MKT,LAN_Salary,1400
2911,18,2025-01-18,400917,3,LAN_Salary,RTL,LAN_Salary,1400
2912,18,2025-01-18,400917,1,LAN_Salary,RTL,LAN_Salary,1400
2913,18,2025-01-18,400917,7,LAN_Salary,RTL,LAN_Salary,1400
2914,18,2025-01-18,400917,2,LAN_Salary,RTL,LAN_Salary,1400
2915,18,2025-01-18,400917,5,LAN_Salary,RTL,LAN_Salary,1400
2916,18,2025-01-18,400917,6,LAN_Salary,RTL,LAN_Salary,1400
2917,18,2025-01-18,400917,4,LAN_Salary,RTL,LAN_Salary,1400
2931,18,2025-01-18,400917,3,LAN_OverflowRental,RTL,LAN_OverflowRental,3348
2932,18,2025-01-18,400917,3,LAN_Rental,RTL,LAN_Rental,1360
2933,18,2025-01-18,400917,1,LAN_Rental,RTL,LAN_Rental,11800
2934,18,2025-01-18,400917,7,LAN_Rental,RTL,LAN_Rental,1600
2935,18,2025-01-18,400917,2,LAN_OverflowRental,RTL,LAN_OverflowRental,6336
2936,18,2025-01-18,400917,2,LAN_Rental,RTL,LAN_Rental,1200
2937,18,2025-01-18,400917,5,LAN_Rental,RTL,LAN_Rental,2360
2938,18,2025-01-18,400917,6,LAN_Rental,RTL,LAN_Rental,1840
2939,18,2025-01-18,400917,4,LAN_Rental,RTL,LAN_Rental,2080
2940,18,2025-01-18,400918,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
2941,18,2025-01-18,400918,6,LAN_Marketing,MKT,"Media C",6000
2942,18,2025-01-18,400918,1,LAN_Marketing,MKT,"Media A",4000
2943,18,2025-01-18,400918,7,LAN_Marketing,MKT,"Media A",4000
2944,18,2025-01-18,400918,2,LAN_Marketing,MKT,"Media A",5000
2945,18,2025-01-18,400918,6,LAN_Marketing,MKT,"Media B",3000
2946,18,2025-01-18,400918,4,LAN_Marketing,MKT,"Media B",4000
2947,18,2025-01-18,400918,1,LAN_Marketing,MKT,"Media B",2000
2948,18,2025-01-18,400918,7,LAN_Marketing,MKT,"Media B",3000
2949,18,2025-01-18,400918,2,LAN_Marketing,MKT,"Media B",1000
2950,18,2025-01-18,400918,,LAN_Salary,PMN,LAN_Salary,1400
2951,18,2025-01-18,400918,,LAN_Salary,MKT,LAN_Salary,1400
2952,18,2025-01-18,400918,6,LAN_Salary,RTL,LAN_Salary,1400
2953,18,2025-01-18,400918,4,LAN_Salary,RTL,LAN_Salary,1400
2954,18,2025-01-18,400918,1,LAN_Salary,RTL,LAN_Salary,1400
2955,18,2025-01-18,400918,7,LAN_Salary,RTL,LAN_Salary,1400
2956,18,2025-01-18,400918,2,LAN_Salary,RTL,LAN_Salary,1400
2957,18,2025-01-18,400918,3,LAN_Salary,RTL,LAN_Salary,1400
2958,18,2025-01-18,400918,5,LAN_Salary,RTL,LAN_Salary,1400
2973,18,2025-01-18,400918,6,LAN_Rental,RTL,LAN_Rental,2760
2974,18,2025-01-18,400918,4,LAN_Rental,RTL,LAN_Rental,1560
2975,18,2025-01-18,400918,1,LAN_Rental,RTL,LAN_Rental,3540
2976,18,2025-01-18,400918,7,LAN_Rental,RTL,LAN_Rental,1600
2977,18,2025-01-18,400918,2,LAN_Rental,RTL,LAN_Rental,3600
2978,18,2025-01-18,400918,3,LAN_Rental,RTL,LAN_Rental,4080
2979,18,2025-01-18,400918,5,LAN_Rental,RTL,LAN_Rental,7080
2980,18,2025-01-18,400919,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
2981,18,2025-01-18,400919,6,LAN_Marketing,MKT,"Media C",2000
2982,18,2025-01-18,400919,2,LAN_Marketing,MKT,"Media C",2000
2983,18,2025-01-18,400919,7,LAN_Marketing,MKT,"Media C",2000
2984,18,2025-01-18,400919,5,LAN_Marketing,MKT,"Media C",2000
2985,18,2025-01-18,400919,4,LAN_Marketing,MKT,"Media C",2000
2986,18,2025-01-18,400919,3,LAN_Marketing,MKT,"Media C",2000
2987,18,2025-01-18,400919,1,LAN_Marketing,MKT,"Media C",2000
2988,18,2025-01-18,400919,6,LAN_Marketing,MKT,"Media B",5000
2989,18,2025-01-18,400919,2,LAN_Marketing,MKT,"Media B",5000
2990,18,2025-01-18,400919,7,LAN_Marketing,MKT,"Media B",5000
2991,18,2025-01-18,400919,5,LAN_Marketing,MKT,"Media B",5000
2992,18,2025-01-18,400919,4,LAN_Marketing,MKT,"Media B",5000
2993,18,2025-01-18,400919,3,LAN_Marketing,MKT,"Media B",5000
2994,18,2025-01-18,400919,1,LAN_Marketing,MKT,"Media B",5000
2995,18,2025-01-18,400919,6,LAN_Marketing,MKT,"Media A",10000
2996,18,2025-01-18,400919,2,LAN_Marketing,MKT,"Media A",10000
2997,18,2025-01-18,400919,7,LAN_Marketing,MKT,"Media A",10000
2998,18,2025-01-18,400919,5,LAN_Marketing,MKT,"Media A",10000
2999,18,2025-01-18,400919,4,LAN_Marketing,MKT,"Media A",10000
3000,18,2025-01-18,400919,3,LAN_Marketing,MKT,"Media A",10000
3001,18,2025-01-18,400919,1,LAN_Marketing,MKT,"Media A",10000
3002,18,2025-01-18,400919,,LAN_Salary,PMN,LAN_Salary,1400
3003,18,2025-01-18,400919,,LAN_Salary,MKT,LAN_Salary,1400
3004,18,2025-01-18,400919,6,LAN_Salary,RTL,LAN_Salary,1400
3005,18,2025-01-18,400919,2,LAN_Salary,RTL,LAN_Salary,1400
3006,18,2025-01-18,400919,7,LAN_Salary,RTL,LAN_Salary,1400
3007,18,2025-01-18,400919,5,LAN_Salary,RTL,LAN_Salary,1400
3008,18,2025-01-18,400919,4,LAN_Salary,RTL,LAN_Salary,1400
3009,18,2025-01-18,400919,3,LAN_Salary,RTL,LAN_Salary,1400
3010,18,2025-01-18,400919,1,LAN_Salary,RTL,LAN_Salary,1400
3025,18,2025-01-18,400919,6,LAN_OverflowRental,RTL,LAN_OverflowRental,4361
3026,18,2025-01-18,400919,6,LAN_Rental,RTL,LAN_Rental,1840
3027,18,2025-01-18,400919,2,LAN_Rental,RTL,LAN_Rental,3000
3028,18,2025-01-18,400919,7,LAN_Rental,RTL,LAN_Rental,400
3029,18,2025-01-18,400919,5,LAN_Rental,RTL,LAN_Rental,2360
3030,18,2025-01-18,400919,4,LAN_Rental,RTL,LAN_Rental,1040
3031,18,2025-01-18,400919,3,LAN_Rental,RTL,LAN_Rental,1360
3032,18,2025-01-18,400919,1,LAN_Rental,RTL,LAN_Rental,8850
3051,19,2025-01-19,400917,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
3052,19,2025-01-19,400917,3,LAN_Marketing,MKT,"Media A",3000
3053,19,2025-01-19,400917,1,LAN_Marketing,MKT,"Media A",3000
3054,19,2025-01-19,400917,7,LAN_Marketing,MKT,"Media A",3000
3055,19,2025-01-19,400917,2,LAN_Marketing,MKT,"Media A",3000
3056,19,2025-01-19,400917,5,LAN_Marketing,MKT,"Media A",3000
3057,19,2025-01-19,400917,6,LAN_Marketing,MKT,"Media A",3000
3058,19,2025-01-19,400917,4,LAN_Marketing,MKT,"Media A",3000
3059,19,2025-01-19,400917,3,LAN_Marketing,MKT,"Media B",4000
3060,19,2025-01-19,400917,1,LAN_Marketing,MKT,"Media B",4000
3061,19,2025-01-19,400917,7,LAN_Marketing,MKT,"Media B",4000
3062,19,2025-01-19,400917,2,LAN_Marketing,MKT,"Media B",4000
3063,19,2025-01-19,400917,5,LAN_Marketing,MKT,"Media B",4000
3064,19,2025-01-19,400917,6,LAN_Marketing,MKT,"Media B",4200
3065,19,2025-01-19,400917,4,LAN_Marketing,MKT,"Media B",3200
3066,19,2025-01-19,400917,3,LAN_Marketing,MKT,"Media C",5000
3067,19,2025-01-19,400917,1,LAN_Marketing,MKT,"Media C",5000
3068,19,2025-01-19,400917,7,LAN_Marketing,MKT,"Media C",5000
3069,19,2025-01-19,400917,2,LAN_Marketing,MKT,"Media C",5000
3070,19,2025-01-19,400917,5,LAN_Marketing,MKT,"Media C",5000
3071,19,2025-01-19,400917,6,LAN_Marketing,MKT,"Media C",2200
3072,19,2025-01-19,400917,4,LAN_Marketing,MKT,"Media C",2200
3073,19,2025-01-19,400917,,LAN_Salary,PMN,LAN_Salary,1400
3074,19,2025-01-19,400917,,LAN_Salary,MKT,LAN_Salary,1400
3075,19,2025-01-19,400917,3,LAN_Salary,RTL,LAN_Salary,1400
3076,19,2025-01-19,400917,1,LAN_Salary,RTL,LAN_Salary,1400
3077,19,2025-01-19,400917,7,LAN_Salary,RTL,LAN_Salary,1400
3078,19,2025-01-19,400917,2,LAN_Salary,RTL,LAN_Salary,1400
3079,19,2025-01-19,400917,5,LAN_Salary,RTL,LAN_Salary,1400
3080,19,2025-01-19,400917,6,LAN_Salary,RTL,LAN_Salary,1400
3081,19,2025-01-19,400917,4,LAN_Salary,RTL,LAN_Salary,1400
3098,19,2025-01-19,400917,3,LAN_OverflowRental,RTL,LAN_OverflowRental,3024
3099,19,2025-01-19,400917,3,LAN_Rental,RTL,LAN_Rental,1360
3100,19,2025-01-19,400917,1,LAN_Rental,RTL,LAN_Rental,11800
3101,19,2025-01-19,400917,7,LAN_Rental,RTL,LAN_Rental,1600
3102,19,2025-01-19,400917,2,LAN_OverflowRental,RTL,LAN_OverflowRental,5696
3103,19,2025-01-19,400917,2,LAN_Rental,RTL,LAN_Rental,1200
3104,19,2025-01-19,400917,5,LAN_Rental,RTL,LAN_Rental,2360
3105,19,2025-01-19,400917,6,LAN_Rental,RTL,LAN_Rental,1840
3106,19,2025-01-19,400917,4,LAN_Rental,RTL,LAN_Rental,2080
3107,19,2025-01-19,400918,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
3108,19,2025-01-19,400918,6,LAN_Marketing,MKT,"Media C",6000
3109,19,2025-01-19,400918,1,LAN_Marketing,MKT,"Media A",4000
3110,19,2025-01-19,400918,7,LAN_Marketing,MKT,"Media A",4000
3111,19,2025-01-19,400918,2,LAN_Marketing,MKT,"Media A",5000
