id,day,date,teamid,dept,l_id,p_id,product,unit_sold,c_id,client,price,cogs,trxid,tpe,sales_amount
2926,18,2025-01-18,400917,RTL,2,3,"Bubble Milk Tea",768,,,30.00,10559.00,,LAN_Retail,23040
2927,18,2025-01-18,400917,RTL,5,3,"Bubble Milk Tea",1417,,,33.00,19482.00,,LAN_Retail,46761
2928,18,2025-01-18,400917,RTL,6,3,"Bubble Milk Tea",1103,,,25.00,15165.00,,LAN_Retail,27575
2929,18,2025-01-18,400917,RTL,4,2,"Hot Chocolate",1588,,,35.00,17469.00,,LAN_Retail,55580
2930,18,2025-01-18,400917,RTL,4,3,"Bubble Milk Tea",748,,,38.00,10284.00,,LAN_Retail,28424
2959,18,2025-01-18,400918,RTL,6,1,Americano,321,,,20.00,2958.00,,LAN_Retail,6420
2960,18,2025-01-18,400918,RTL,6,2,"Hot Chocolate",1007,,,20.00,12847.00,,LAN_Retail,20140
2961,18,2025-01-18,400918,RTL,6,3,"Bubble Milk Tea",898,,,25.00,14368.00,,LAN_Retail,22450
2962,18,2025-01-18,400918,RTL,4,1,Americano,575,,,23.00,5299.00,,LAN_Retail,13225
2963,18,2025-01-18,400918,RTL,4,2,"Hot Chocolate",1675,,,22.00,21369.00,,LAN_Retail,36850
2964,18,2025-01-18,400918,RTL,4,3,"Bubble Milk Tea",464,,,25.00,7424.00,,LAN_Retail,11600
2965,18,2025-01-18,400918,RTL,1,3,"Bubble Milk Tea",387,,,30.00,6192.00,,LAN_Retail,11610
2966,18,2025-01-18,400918,RTL,7,1,Americano,1045,,,25.00,9630.00,,LAN_Retail,26125
2967,18,2025-01-18,400918,RTL,7,3,"Bubble Milk Tea",278,,,25.00,4448.00,,LAN_Retail,6950
2968,18,2025-01-18,400918,RTL,2,1,Americano,1729,,,21.00,15933.00,,LAN_Retail,36309
2969,18,2025-01-18,400918,RTL,2,2,"Hot Chocolate",441,,,20.00,5626.00,,LAN_Retail,8820
2970,18,2025-01-18,400918,RTL,2,3,"Bubble Milk Tea",582,,,29.00,9312.00,,LAN_Retail,16878
2971,18,2025-01-18,400918,RTL,3,3,"Bubble Milk Tea",299,,,35.00,4784.00,,LAN_Retail,10465
2972,18,2025-01-18,400918,RTL,5,2,"Hot Chocolate",75,,,34.00,957.00,,LAN_Retail,2550
3011,18,2025-01-18,400919,RTL,6,1,Americano,421,,,25.00,4210.00,,LAN_Retail,10525
3012,18,2025-01-18,400919,RTL,6,2,"Hot Chocolate",1094,,,25.00,14222.00,,LAN_Retail,27350
3013,18,2025-01-18,400919,RTL,6,3,"Bubble Milk Tea",1168,,,25.00,18688.00,,LAN_Retail,29200
3014,18,2025-01-18,400919,RTL,2,3,"Bubble Milk Tea",832,,,25.00,13312.00,,LAN_Retail,20800
3015,18,2025-01-18,400919,RTL,7,1,Americano,1746,,,25.00,17460.00,,LAN_Retail,43650
3016,18,2025-01-18,400919,RTL,5,1,Americano,2097,,,25.00,20970.00,,LAN_Retail,52425
3017,18,2025-01-18,400919,RTL,5,2,"Hot Chocolate",530,,,25.00,6890.00,,LAN_Retail,13250
3018,18,2025-01-18,400919,RTL,5,3,"Bubble Milk Tea",1812,,,25.00,28992.00,,LAN_Retail,45300
3019,18,2025-01-18,400919,RTL,4,3,"Bubble Milk Tea",778,,,25.00,12448.00,,LAN_Retail,19450
3020,18,2025-01-18,400919,RTL,3,2,"Hot Chocolate",746,,,25.00,9698.00,,LAN_Retail,18650
3021,18,2025-01-18,400919,RTL,3,3,"Bubble Milk Tea",1241,,,25.00,19856.00,,LAN_Retail,31025
3022,18,2025-01-18,400919,RTL,1,1,Americano,4286,,,25.00,42860.00,,LAN_Retail,107150
3023,18,2025-01-18,400919,RTL,1,2,"Hot Chocolate",2401,,,25.00,31213.00,,LAN_Retail,60025
3024,18,2025-01-18,400919,RTL,1,3,"Bubble Milk Tea",532,,,25.00,8512.00,,LAN_Retail,13300
3082,19,2025-01-19,400917,RTL,3,1,Americano,789,,,28.00,6504.00,,LAN_Retail,22092
3083,19,2025-01-19,400917,RTL,3,3,"Bubble Milk Tea",1142,,,30.00,15901.00,,LAN_Retail,34260
3084,19,2025-01-19,400917,RTL,1,1,Americano,4149,,,24.00,34204.00,,LAN_Retail,99576
3085,19,2025-01-19,400917,RTL,1,2,"Hot Chocolate",2362,,,26.00,26098.00,,LAN_Retail,61412
3086,19,2025-01-19,400917,RTL,7,1,Americano,1520,,,30.00,12531.00,,LAN_Retail,45600
3087,19,2025-01-19,400917,RTL,7,2,"Hot Chocolate",1051,,,33.00,11613.00,,LAN_Retail,34683
3088,19,2025-01-19,400917,RTL,2,1,Americano,2630,,,25.00,21681.00,,LAN_Retail,65750
3089,19,2025-01-19,400917,RTL,2,2,"Hot Chocolate",512,,,22.00,5657.00,,LAN_Retail,11264
3090,19,2025-01-19,400917,RTL,2,3,"Bubble Milk Tea",877,,,25.00,12212.00,,LAN_Retail,21925
3091,19,2025-01-19,400917,RTL,5,1,Americano,871,,,29.00,7180.00,,LAN_Retail,25259
3092,19,2025-01-19,400917,RTL,5,3,"Bubble Milk Tea",1304,,,33.00,18157.00,,LAN_Retail,43032
3093,19,2025-01-19,400917,RTL,6,1,Americano,377,,,20.00,3108.00,,LAN_Retail,7540
3094,19,2025-01-19,400917,RTL,6,2,"Hot Chocolate",945,,,25.00,10441.00,,LAN_Retail,23625
3095,19,2025-01-19,400917,RTL,6,3,"Bubble Milk Tea",1182,,,25.00,16458.00,,LAN_Retail,29550
3096,19,2025-01-19,400917,RTL,4,2,"Hot Chocolate",1315,,,35.00,14530.00,,LAN_Retail,46025
3097,19,2025-01-19,400917,RTL,4,3,"Bubble Milk Tea",664,,,38.00,9246.00,,LAN_Retail,25232
3126,19,2025-01-19,400918,RTL,6,1,Americano,252,,,20.00,2419.00,,LAN_Retail,5040
3127,19,2025-01-19,400918,RTL,6,2,"Hot Chocolate",711,,,20.00,9132.00,,LAN_Retail,14220
3128,19,2025-01-19,400918,RTL,6,3,"Bubble Milk Tea",489,,,25.00,7824.00,,LAN_Retail,12225
3129,19,2025-01-19,400918,RTL,4,1,Americano,338,,,23.00,3244.00,,LAN_Retail,7774
3130,19,2025-01-19,400918,RTL,4,2,"Hot Chocolate",1370,,,22.00,17597.00,,LAN_Retail,30140
3131,19,2025-01-19,400918,RTL,4,3,"Bubble Milk Tea",434,,,25.00,6944.00,,LAN_Retail,10850
3132,19,2025-01-19,400918,RTL,1,3,"Bubble Milk Tea",379,,,30.00,6064.00,,LAN_Retail,11370
3133,19,2025-01-19,400918,RTL,7,3,"Bubble Milk Tea",264,,,34.00,4224.00,,LAN_Retail,8976
3134,19,2025-01-19,400918,RTL,2,1,Americano,1320,,,28.00,12670.00,,LAN_Retail,36960
3135,19,2025-01-19,400918,RTL,2,2,"Hot Chocolate",399,,,28.00,5125.00,,LAN_Retail,11172
3136,19,2025-01-19,400918,RTL,2,3,"Bubble Milk Tea",597,,,29.00,9552.00,,LAN_Retail,17313
3137,19,2025-01-19,400918,RTL,3,1,Americano,201,,,28.00,1929.00,,LAN_Retail,5628
3138,19,2025-01-19,400918,RTL,3,2,"Hot Chocolate",65,,,34.00,835.00,,LAN_Retail,2210
3139,19,2025-01-19,400918,RTL,3,3,"Bubble Milk Tea",268,,,35.00,4288.00,,LAN_Retail,9380
3140,19,2025-01-19,400918,RTL,5,1,Americano,238,,,29.00,2285.00,,LAN_Retail,6902
3141,19,2025-01-19,400918,RTL,5,2,"Hot Chocolate",72,,,34.00,925.00,,LAN_Retail,2448
3142,19,2025-01-19,400918,RTL,5,3,"Bubble Milk Tea",350,,,34.00,5600.00,,LAN_Retail,11900
3181,19,2025-01-19,400919,RTL,6,1,Americano,337,,,25.00,3370.00,,LAN_Retail,8425
3182,19,2025-01-19,400919,RTL,6,2,"Hot Chocolate",982,,,25.00,12766.00,,LAN_Retail,24550
3183,19,2025-01-19,400919,RTL,6,3,"Bubble Milk Tea",1146,,,25.00,18336.00,,LAN_Retail,28650
3184,19,2025-01-19,400919,RTL,2,1,Americano,2728,,,25.00,27280.00,,LAN_Retail,68200
3185,19,2025-01-19,400919,RTL,2,2,"Hot Chocolate",500,,,25.00,6500.00,,LAN_Retail,12500
3186,19,2025-01-19,400919,RTL,2,3,"Bubble Milk Tea",926,,,25.00,14816.00,,LAN_Retail,23150
3187,19,2025-01-19,400919,RTL,7,1,Americano,2265,,,25.00,22650.00,,LAN_Retail,56625
3188,19,2025-01-19,400919,RTL,5,1,Americano,903,,,25.00,9030.00,,LAN_Retail,22575
3189,19,2025-01-19,400919,RTL,5,2,"Hot Chocolate",580,,,25.00,7540.00,,LAN_Retail,14500
3190,19,2025-01-19,400919,RTL,5,3,"Bubble Milk Tea",1188,,,25.00,19008.00,,LAN_Retail,29700
3191,19,2025-01-19,400919,RTL,4,1,Americano,586,,,25.00,5860.00,,LAN_Retail,14650
3192,19,2025-01-19,400919,RTL,4,2,"Hot Chocolate",2618,,,25.00,34034.00,,LAN_Retail,65450
3193,19,2025-01-19,400919,RTL,4,3,"Bubble Milk Tea",882,,,25.00,14112.00,,LAN_Retail,22050
3194,19,2025-01-19,400919,RTL,3,1,Americano,1007,,,25.00,10070.00,,LAN_Retail,25175
3195,19,2025-01-19,400919,RTL,3,2,"Hot Chocolate",459,,,25.00,5967.00,,LAN_Retail,11475
3196,19,2025-01-19,400919,RTL,3,3,"Bubble Milk Tea",1230,,,25.00,19680.00,,LAN_Retail,30750
3197,19,2025-01-19,400919,RTL,1,1,Americano,4071,,,25.00,40710.00,,LAN_Retail,101775
3198,19,2025-01-19,400919,RTL,1,2,"Hot Chocolate",2297,,,25.00,29861.00,,LAN_Retail,57425
3199,19,2025-01-19,400919,RTL,1,3,"Bubble Milk Tea",563,,,25.00,9008.00,,LAN_Retail,14075
3255,20,2025-01-20,400917,RTL,3,1,Americano,686,,,30.00,5672.00,,LAN_Retail,20580
3256,20,2025-01-20,400917,RTL,3,3,"Bubble Milk Tea",1175,,,36.00,16479.00,,LAN_Retail,42300
3257,20,2025-01-20,400917,RTL,1,1,Americano,3839,,,24.00,31742.00,,LAN_Retail,92136
3258,20,2025-01-20,400917,RTL,1,2,"Hot Chocolate",2037,,,26.00,22878.00,,LAN_Retail,52962
3259,20,2025-01-20,400917,RTL,7,1,Americano,1424,,,30.00,11774.00,,LAN_Retail,42720
3260,20,2025-01-20,400917,RTL,7,2,"Hot Chocolate",1054,,,33.00,11838.00,,LAN_Retail,34782
3261,20,2025-01-20,400917,RTL,2,1,Americano,2736,,,22.00,22622.00,,LAN_Retail,60192
3262,20,2025-01-20,400917,RTL,2,2,"Hot Chocolate",428,,,30.00,4807.00,,LAN_Retail,12840
3263,20,2025-01-20,400917,RTL,2,3,"Bubble Milk Tea",886,,,23.00,12426.00,,LAN_Retail,20378
3264,20,2025-01-20,400917,RTL,5,1,Americano,884,,,29.00,7309.00,,LAN_Retail,25636
3265,20,2025-01-20,400917,RTL,5,3,"Bubble Milk Tea",1447,,,33.00,20294.00,,LAN_Retail,47751
3266,20,2025-01-20,400917,RTL,6,1,Americano,396,,,20.00,3274.00,,LAN_Retail,7920
3267,20,2025-01-20,400917,RTL,6,2,"Hot Chocolate",920,,,25.00,10333.00,,LAN_Retail,23000
3268,20,2025-01-20,400917,RTL,6,3,"Bubble Milk Tea",1413,,,25.00,19817.00,,LAN_Retail,35325
3269,20,2025-01-20,400917,RTL,4,2,"Hot Chocolate",1232,,,33.00,13837.00,,LAN_Retail,40656
3270,20,2025-01-20,400917,RTL,4,3,"Bubble Milk Tea",748,,,32.00,10490.00,,LAN_Retail,23936
3301,20,2025-01-20,400918,RTL,6,1,Americano,273,,,20.00,2637.00,,LAN_Retail,5460
3302,20,2025-01-20,400918,RTL,6,2,"Hot Chocolate",307,,,20.00,3951.00,,LAN_Retail,6140
3303,20,2025-01-20,400918,RTL,4,1,Americano,222,,,30.00,2144.00,,LAN_Retail,6660
3304,20,2025-01-20,400918,RTL,4,2,"Hot Chocolate",1134,,,31.00,14595.00,,LAN_Retail,35154
3305,20,2025-01-20,400918,RTL,4,3,"Bubble Milk Tea",238,,,34.00,3808.00,,LAN_Retail,8092
3306,20,2025-01-20,400918,RTL,1,1,Americano,2435,,,25.00,23522.00,,LAN_Retail,60875
3307,20,2025-01-20,400918,RTL,1,2,"Hot Chocolate",1286,,,24.00,16552.00,,LAN_Retail,30864
3308,20,2025-01-20,400918,RTL,1,3,"Bubble Milk Tea",390,,,30.00,6240.00,,LAN_Retail,11700
3309,20,2025-01-20,400918,RTL,7,3,"Bubble Milk Tea",231,,,34.00,3696.00,,LAN_Retail,7854
3310,20,2025-01-20,400918,RTL,2,1,Americano,1762,,,28.00,17021.00,,LAN_Retail,49336
3311,20,2025-01-20,400918,RTL,2,2,"Hot Chocolate",372,,,28.00,4788.00,,LAN_Retail,10416
3312,20,2025-01-20,400918,RTL,2,3,"Bubble Milk Tea",376,,,29.00,6016.00,,LAN_Retail,10904
3313,20,2025-01-20,400918,RTL,3,1,Americano,217,,,28.00,2096.00,,LAN_Retail,6076
3314,20,2025-01-20,400918,RTL,3,2,"Hot Chocolate",60,,,34.00,772.00,,LAN_Retail,2040
3315,20,2025-01-20,400918,RTL,3,3,"Bubble Milk Tea",274,,,35.00,4384.00,,LAN_Retail,9590
3316,20,2025-01-20,400918,RTL,5,1,Americano,233,,,29.00,2251.00,,LAN_Retail,6757
3317,20,2025-01-20,400918,RTL,5,2,"Hot Chocolate",82,,,34.00,1055.00,,LAN_Retail,2788
3318,20,2025-01-20,400918,RTL,5,3,"Bubble Milk Tea",361,,,34.00,5776.00,,LAN_Retail,12274
3359,20,2025-01-20,400919,RTL,6,1,Americano,368,,,20.00,3680.00,,LAN_Retail,7360
3360,20,2025-01-20,400919,RTL,6,2,"Hot Chocolate",973,,,20.00,12649.00,,LAN_Retail,19460
3361,20,2025-01-20,400919,RTL,6,3,"Bubble Milk Tea",1481,,,25.00,23696.00,,LAN_Retail,37025
3362,20,2025-01-20,400919,RTL,2,1,Americano,2728,,,25.00,27280.00,,LAN_Retail,68200
3363,20,2025-01-20,400919,RTL,2,2,"Hot Chocolate",556,,,25.00,7228.00,,LAN_Retail,13900
3364,20,2025-01-20,400919,RTL,2,3,"Bubble Milk Tea",884,,,25.00,14144.00,,LAN_Retail,22100
3365,20,2025-01-20,400919,RTL,7,1,Americano,2274,,,25.00,22740.00,,LAN_Retail,56850
3366,20,2025-01-20,400919,RTL,5,1,Americano,1177,,,25.00,11770.00,,LAN_Retail,29425
3367,20,2025-01-20,400919,RTL,5,2,"Hot Chocolate",569,,,25.00,7397.00,,LAN_Retail,14225
3368,20,2025-01-20,400919,RTL,5,3,"Bubble Milk Tea",1467,,,25.00,23472.00,,LAN_Retail,36675
3369,20,2025-01-20,400919,RTL,4,1,Americano,678,,,25.00,6780.00,,LAN_Retail,16950
3370,20,2025-01-20,400919,RTL,4,2,"Hot Chocolate",2537,,,25.00,32981.00,,LAN_Retail,63425
3371,20,2025-01-20,400919,RTL,4,3,"Bubble Milk Tea",778,,,25.00,12448.00,,LAN_Retail,19450
3372,20,2025-01-20,400919,RTL,3,1,Americano,969,,,25.00,9690.00,,LAN_Retail,24225
3373,20,2025-01-20,400919,RTL,3,2,"Hot Chocolate",415,,,25.00,5395.00,,LAN_Retail,10375
3374,20,2025-01-20,400919,RTL,3,3,"Bubble Milk Tea",1230,,,25.00,19680.00,,LAN_Retail,30750
3375,20,2025-01-20,400919,RTL,1,1,Americano,3639,,,25.00,36390.00,,LAN_Retail,90975
3376,20,2025-01-20,400919,RTL,1,2,"Hot Chocolate",302,,,25.00,3926.00,,LAN_Retail,7550
3377,20,2025-01-20,400919,RTL,1,3,"Bubble Milk Tea",579,,,25.00,9264.00,,LAN_Retail,14475
3429,21,2025-01-21,400917,RTL,3,1,Americano,867,,,28.00,7169.00,,LAN_Retail,24276
3430,21,2025-01-21,400917,RTL,3,3,"Bubble Milk Tea",1207,,,30.00,16668.00,,LAN_Retail,36210
3431,21,2025-01-21,400917,RTL,1,1,Americano,3918,,,24.00,32395.00,,LAN_Retail,94032
3432,21,2025-01-21,400917,RTL,1,2,"Hot Chocolate",2351,,,26.00,26272.00,,LAN_Retail,61126
3433,21,2025-01-21,400917,RTL,7,1,Americano,1254,,,30.00,10368.00,,LAN_Retail,37620
3434,21,2025-01-21,400917,RTL,7,2,"Hot Chocolate",678,,,33.00,7576.00,,LAN_Retail,22374
3435,21,2025-01-21,400917,RTL,2,1,Americano,2670,,,18.00,22076.00,,LAN_Retail,48060
3436,21,2025-01-21,400917,RTL,2,2,"Hot Chocolate",484,,,15.00,5409.00,,LAN_Retail,7260
3437,21,2025-01-21,400917,RTL,2,3,"Bubble Milk Tea",1005,,,18.00,13879.00,,LAN_Retail,18090
3438,21,2025-01-21,400917,RTL,5,1,Americano,921,,,29.00,7615.00,,LAN_Retail,26709
3439,21,2025-01-21,400917,RTL,5,3,"Bubble Milk Tea",1410,,,33.00,19471.00,,LAN_Retail,46530
3440,21,2025-01-21,400917,RTL,6,1,Americano,369,,,20.00,3051.00,,LAN_Retail,7380
3441,21,2025-01-21,400917,RTL,6,2,"Hot Chocolate",1175,,,25.00,13130.00,,LAN_Retail,29375
3442,21,2025-01-21,400917,RTL,6,3,"Bubble Milk Tea",1442,,,25.00,19913.00,,LAN_Retail,36050
3443,21,2025-01-21,400917,RTL,4,2,"Hot Chocolate",1408,,,35.00,15734.00,,LAN_Retail,49280
3444,21,2025-01-21,400917,RTL,4,3,"Bubble Milk Tea",862,,,38.00,11904.00,,LAN_Retail,32756
3471,21,2025-01-21,400918,RTL,6,1,Americano,285,,,20.00,2790.00,,LAN_Retail,5700
3472,21,2025-01-21,400918,RTL,4,1,Americano,244,,,30.00,2389.00,,LAN_Retail,7320
3473,21,2025-01-21,400918,RTL,4,2,"Hot Chocolate",821,,,31.00,10589.00,,LAN_Retail,25451
3474,21,2025-01-21,400918,RTL,1,1,Americano,565,,,25.00,5531.00,,LAN_Retail,14125
3475,21,2025-01-21,400918,RTL,1,2,"Hot Chocolate",1284,,,24.00,16561.00,,LAN_Retail,30816
3476,21,2025-01-21,400918,RTL,1,3,"Bubble Milk Tea",284,,,30.00,4544.00,,LAN_Retail,8520
3477,21,2025-01-21,400918,RTL,7,1,Americano,760,,,29.00,7440.00,,LAN_Retail,22040
3478,21,2025-01-21,400918,RTL,7,2,"Hot Chocolate",374,,,32.00,4824.00,,LAN_Retail,11968
3479,21,2025-01-21,400918,RTL,7,3,"Bubble Milk Tea",160,,,34.00,2560.00,,LAN_Retail,5440
3480,21,2025-01-21,400918,RTL,2,1,Americano,1309,,,28.00,12814.00,,LAN_Retail,36652
3481,21,2025-01-21,400918,RTL,2,2,"Hot Chocolate",282,,,28.00,3637.00,,LAN_Retail,7896
3482,21,2025-01-21,400918,RTL,2,3,"Bubble Milk Tea",434,,,29.00,6944.00,,LAN_Retail,12586
3483,21,2025-01-21,400918,RTL,3,1,Americano,221,,,28.00,2163.00,,LAN_Retail,6188
3484,21,2025-01-21,400918,RTL,3,2,"Hot Chocolate",61,,,34.00,787.00,,LAN_Retail,2074
3485,21,2025-01-21,400918,RTL,3,3,"Bubble Milk Tea",271,,,35.00,4336.00,,LAN_Retail,9485
3486,21,2025-01-21,400918,RTL,5,1,Americano,252,,,29.00,2467.00,,LAN_Retail,7308
3487,21,2025-01-21,400918,RTL,5,2,"Hot Chocolate",75,,,34.00,967.00,,LAN_Retail,2550
3488,21,2025-01-21,400918,RTL,5,3,"Bubble Milk Tea",347,,,34.00,5552.00,,LAN_Retail,11798
3527,21,2025-01-21,400919,RTL,6,1,Americano,333,,,20.00,3330.00,,LAN_Retail,6660
3528,21,2025-01-21,400919,RTL,6,2,"Hot Chocolate",1189,,,20.00,15457.00,,LAN_Retail,23780
3529,21,2025-01-21,400919,RTL,6,3,"Bubble Milk Tea",1390,,,25.00,22240.00,,LAN_Retail,34750
3530,21,2025-01-21,400919,RTL,2,1,Americano,2601,,,25.00,26010.00,,LAN_Retail,65025
3531,21,2025-01-21,400919,RTL,2,2,"Hot Chocolate",512,,,25.00,6656.00,,LAN_Retail,12800
3532,21,2025-01-21,400919,RTL,2,3,"Bubble Milk Tea",918,,,25.00,14688.00,,LAN_Retail,22950
3533,21,2025-01-21,400919,RTL,7,1,Americano,1823,,,25.00,18230.00,,LAN_Retail,45575
3534,21,2025-01-21,400919,RTL,5,1,Americano,1208,,,25.00,12080.00,,LAN_Retail,30200
3535,21,2025-01-21,400919,RTL,5,2,"Hot Chocolate",558,,,25.00,7254.00,,LAN_Retail,13950
3536,21,2025-01-21,400919,RTL,5,3,"Bubble Milk Tea",1455,,,25.00,23280.00,,LAN_Retail,36375
3537,21,2025-01-21,400919,RTL,4,1,Americano,639,,,25.00,6390.00,,LAN_Retail,15975
3538,21,2025-01-21,400919,RTL,4,2,"Hot Chocolate",2327,,,25.00,30251.00,,LAN_Retail,58175
3539,21,2025-01-21,400919,RTL,4,3,"Bubble Milk Tea",1013,,,25.00,16208.00,,LAN_Retail,25325
3540,21,2025-01-21,400919,RTL,3,1,Americano,1007,,,25.00,10070.00,,LAN_Retail,25175
3541,21,2025-01-21,400919,RTL,3,2,"Hot Chocolate",432,,,25.00,5616.00,,LAN_Retail,10800
3542,21,2025-01-21,400919,RTL,3,3,"Bubble Milk Tea",1142,,,25.00,18272.00,,LAN_Retail,28550
3543,21,2025-01-21,400919,RTL,1,1,Americano,3851,,,25.00,38510.00,,LAN_Retail,96275
3544,21,2025-01-21,400919,RTL,1,3,"Bubble Milk Tea",583,,,25.00,9328.00,,LAN_Retail,14575
3591,22,2025-01-22,400917,RTL,3,1,Americano,3915,,,28.00,32370.00,,LAN_Retail,109620
3592,22,2025-01-22,400917,RTL,3,3,"Bubble Milk Tea",4770,,,30.00,65797.00,,LAN_Retail,143100
3593,22,2025-01-22,400917,RTL,1,1,Americano,13721,,,24.00,113448.00,,LAN_Retail,329304
3594,22,2025-01-22,400917,RTL,1,2,"Hot Chocolate",1250,,,26.00,13968.00,,LAN_Retail,32500
3595,22,2025-01-22,400917,RTL,7,1,Americano,4697,,,30.00,38836.00,,LAN_Retail,140910
3596,22,2025-01-22,400917,RTL,7,2,"Hot Chocolate",1908,,,33.00,21321.00,,LAN_Retail,62964
3597,22,2025-01-22,400917,RTL,2,1,Americano,9737,,,18.00,80508.00,,LAN_Retail,175266
3598,22,2025-01-22,400917,RTL,2,2,"Hot Chocolate",2879,,,15.00,32172.00,,LAN_Retail,43185
3599,22,2025-01-22,400917,RTL,2,3,"Bubble Milk Tea",4277,,,18.00,58997.00,,LAN_Retail,76986
3600,22,2025-01-22,400917,RTL,5,1,Americano,2324,,,29.00,19215.00,,LAN_Retail,67396
3601,22,2025-01-22,400917,RTL,5,3,"Bubble Milk Tea",5076,,,33.00,70018.00,,LAN_Retail,167508
3602,22,2025-01-22,400917,RTL,6,1,Americano,858,,,20.00,7094.00,,LAN_Retail,17160
3603,22,2025-01-22,400917,RTL,6,2,"Hot Chocolate",2960,,,25.00,33077.00,,LAN_Retail,74000
3604,22,2025-01-22,400917,RTL,6,3,"Bubble Milk Tea",4759,,,25.00,65645.00,,LAN_Retail,118975
3605,22,2025-01-22,400917,RTL,4,2,"Hot Chocolate",7164,,,34.00,80056.00,,LAN_Retail,243576
3606,22,2025-01-22,400917,RTL,4,3,"Bubble Milk Tea",3741,,,36.00,51603.00,,LAN_Retail,134676
3632,22,2025-01-22,400918,RTL,6,1,Americano,1778,,,20.00,17406.00,,LAN_Retail,35560
3633,22,2025-01-22,400918,RTL,6,2,"Hot Chocolate",4875,,,22.00,62996.00,,LAN_Retail,107250
3634,22,2025-01-22,400918,RTL,6,3,"Bubble Milk Tea",5000,,,25.00,80000.00,,LAN_Retail,125000
3635,22,2025-01-22,400918,RTL,4,1,Americano,462,,,30.00,4523.00,,LAN_Retail,13860
3636,22,2025-01-22,400918,RTL,1,2,"Hot Chocolate",430,,,24.00,5557.00,,LAN_Retail,10320
3637,22,2025-01-22,400918,RTL,1,3,"Bubble Milk Tea",1697,,,30.00,27152.00,,LAN_Retail,50910
3638,22,2025-01-22,400918,RTL,7,1,Americano,4240,,,29.00,41507.00,,LAN_Retail,122960
3639,22,2025-01-22,400918,RTL,7,2,"Hot Chocolate",2410,,,32.00,31143.00,,LAN_Retail,77120
3640,22,2025-01-22,400918,RTL,7,3,"Bubble Milk Tea",1002,,,34.00,16032.00,,LAN_Retail,34068
3641,22,2025-01-22,400918,RTL,2,1,Americano,3880,,,28.00,37983.00,,LAN_Retail,108640
3642,22,2025-01-22,400918,RTL,2,2,"Hot Chocolate",1632,,,28.00,21089.00,,LAN_Retail,45696
3643,22,2025-01-22,400918,RTL,2,3,"Bubble Milk Tea",2556,,,29.00,40896.00,,LAN_Retail,74124
3644,22,2025-01-22,400918,RTL,3,1,Americano,1439,,,28.00,14087.00,,LAN_Retail,40292
3645,22,2025-01-22,400918,RTL,3,2,"Hot Chocolate",376,,,34.00,4859.00,,LAN_Retail,12784
3646,22,2025-01-22,400918,RTL,3,3,"Bubble Milk Tea",1854,,,35.00,29664.00,,LAN_Retail,64890
3647,22,2025-01-22,400918,RTL,5,1,Americano,1353,,,29.00,13245.00,,LAN_Retail,39237
3648,22,2025-01-22,400918,RTL,5,2,"Hot Chocolate",480,,,34.00,6203.00,,LAN_Retail,16320
3649,22,2025-01-22,400918,RTL,5,3,"Bubble Milk Tea",2019,,,34.00,32304.00,,LAN_Retail,68646
3688,22,2025-01-22,400919,RTL,6,1,Americano,2003,,,20.00,20030.00,,LAN_Retail,40060
3689,22,2025-01-22,400919,RTL,6,2,"Hot Chocolate",4924,,,20.00,64012.00,,LAN_Retail,98480
3690,22,2025-01-22,400919,RTL,6,3,"Bubble Milk Tea",5338,,,25.00,85408.00,,LAN_Retail,133450
3691,22,2025-01-22,400919,RTL,2,1,Americano,3943,,,25.00,39430.00,,LAN_Retail,98575
3692,22,2025-01-22,400919,RTL,2,2,"Hot Chocolate",2634,,,25.00,34242.00,,LAN_Retail,65850
3693,22,2025-01-22,400919,RTL,2,3,"Bubble Milk Tea",2771,,,25.00,44336.00,,LAN_Retail,69275
3694,22,2025-01-22,400919,RTL,7,1,Americano,6644,,,25.00,66440.00,,LAN_Retail,166100
3695,22,2025-01-22,400919,RTL,5,1,Americano,4615,,,25.00,46150.00,,LAN_Retail,115375
3696,22,2025-01-22,400919,RTL,5,2,"Hot Chocolate",2769,,,25.00,35997.00,,LAN_Retail,69225
3697,22,2025-01-22,400919,RTL,5,3,"Bubble Milk Tea",4078,,,25.00,65248.00,,LAN_Retail,101950
3698,22,2025-01-22,400919,RTL,4,1,Americano,3140,,,25.00,31400.00,,LAN_Retail,78500
3699,22,2025-01-22,400919,RTL,4,2,"Hot Chocolate",12421,,,25.00,161473.00,,LAN_Retail,310525
3700,22,2025-01-22,400919,RTL,4,3,"Bubble Milk Tea",4617,,,25.00,73872.00,,LAN_Retail,115425
3701,22,2025-01-22,400919,RTL,3,1,Americano,4486,,,25.00,44860.00,,LAN_Retail,112150
3702,22,2025-01-22,400919,RTL,3,2,"Hot Chocolate",2482,,,25.00,32266.00,,LAN_Retail,62050
3703,22,2025-01-22,400919,RTL,3,3,"Bubble Milk Tea",2615,,,25.00,41840.00,,LAN_Retail,65375
3704,22,2025-01-22,400919,RTL,1,1,Americano,12753,,,25.00,127530.00,,LAN_Retail,318825
3705,22,2025-01-22,400919,RTL,1,3,"Bubble Milk Tea",743,,,25.00,11888.00,,LAN_Retail,18575
3776,23,2025-01-23,400917,RTL,3,1,Americano,926,,,28.00,7701.00,,LAN_Retail,25928
3777,23,2025-01-23,400917,RTL,3,2,"Hot Chocolate",324,,,30.00,3531.00,,LAN_Retail,9720
